0,1,42132,84264
0,1,11799,23598
0,1,8696,17391
0,1,30099,60198
0,1,15843,31685
0,1,28644,57287
0,1,16930,33859
0,1,69578,139155
0,1,6629,13257
0,1,5892,11784
0,1,6386,12771
0,1,3074,6148
0,1,9688,19376
0,1,1433,2865
0,1,8417,16834
0,1,8589,17177
0,1,4843,9685
0,1,6340,12680
0,1,29526,59052
0,1,23098,46196
0,1,24045,48090
0,1,54866,109732
0,1,7536,15072
0,1,5836,11671
0,1,7712,15423
0,1,4743,9485
0,1,2962,5923
0,1,5297,10593
0,1,5365,10730
0,1,26118,52236
0,1,23850,47700
0,1,49133,98266
0,1,11896,23792
0,1,60759,121517
0,1,11690,23380
0,1,3818,7636
0,1,49806,99611
0,1,7931,15861
0,1,35762,71523
0,1,29303,58605
0,1,3444,6888
0,1,4230,8459
0,1,5303,10606
0,1,33170,66340
0,1,7804,15607
0,1,7583,15165
0,1,5994,11987
0,1,44242,88483
0,1,27582,55164
0,1,49912,99823
0,1,2644,5287
0,1,16611,33222
0,1,24261,48522
0,1,7461,14922
0,1,29460,58920
0,1,9084,18167
0,1,3494,6988
0,1,11959,23917
0,1,14892,29784
0,1,2760,5520
0,1,19186,38371
0,1,55902,111803
0,1,5885,11770
0,1,11098,22196
0,1,13830,27660
0,1,29215,58429
0,1,22995,45989
0,1,13298,26596
0,1,3277,6553
0,1,34659,69318
0,1,12779,25557
0,1,5406,10812
0,1,7440,14880
0,1,11544,23087
0,1,3838,7676
0,1,5669,11337
0,1,2846,5692
0,1,13424,26848
0,1,11093,22185
0,1,20412,40823
0,1,13760,27519
0,1,68678,137355
0,1,1764,3528
0,1,17130,34260
0,1,17402,34803
0,1,14325,28650
0,1,3378,6756
0,1,4367,8734
0,1,15455,30909
0,1,6473,12945
0,1,3300,6599
0,1,23871,47741
0,1,7338,14675
0,1,46856,93712
0,1,29129,58257
0,1,13696,27392
0,1,32686,65371
0,1,7623,15245
0,1,8315,16630
0,1,9062,18124
0,1,6384,12768
0,1,2897,5794
0,1,11094,22187
0,1,14407,28814
0,1,23287,46574
0,1,4011,8021
0,1,18555,37110
0,1,34831,69662
0,1,1706,3411
0,1,5596,11191
0,1,10229,20458
0,1,5763,11526
0,1,6350,12700
0,1,21245,42490
0,1,1708,3415
0,1,19990,39980
0,1,8495,16989
0,1,6741,13481
0,1,13216,26431
0,1,20069,40138
0,1,31903,63805
0,1,5219,10437
0,1,16417,32834
0,1,2566,5131
0,1,2768,5536
0,1,34015,68029
0,1,17200,34400
0,1,25227,50453
0,1,3858,7715
0,1,29092,58183
0,1,6848,13696
0,1,21719,43437
0,1,3928,7855
0,1,107064,214127
0,1,12715,25429
0,1,4828,9656
0,1,6446,12892
0,1,48585,97169
0,1,4765,9530
0,1,79307,158613
0,1,10428,20855
0,1,11121,22241
0,1,12438,24875
0,1,19784,39567
0,1,7943,15885
0,1,12596,25191
0,1,27082,54164
0,1,9860,19720
0,1,12952,25904
0,1,7187,14374
0,1,16698,33395
1,0,17819,35636
0,1,68662,137324
0,1,4493,8986
0,1,1920,3839
0,1,18559,37118
0,1,44463,88925
0,1,5928,11855
0,1,20302,40603
0,1,10404,20807
0,1,14719,29438
0,1,21957,43913
0,1,1562,3124
0,1,44737,89473
0,1,68144,136287
0,1,35959,71917
0,1,3206,6412
0,1,2815,5629
0,1,1933,3866
0,1,12240,24479
0,1,4778,9555
0,1,52679,105358
0,1,50821,101641
0,1,10143,20285
0,1,4332,8664
0,1,19414,38827
0,1,20130,40259
0,1,8843,17685
0,1,8069,16138
0,1,48981,97961
1,0,4605,9208
0,1,14794,29587
0,1,10344,20687
0,1,136615,273229
0,1,3662,7323
0,1,79123,158245
0,1,38957,77914
0,1,7257,14513
0,1,39962,79924
0,1,6281,12562
0,1,7388,14775
0,1,21223,42445
0,1,5231,10461
0,1,42483,84965
0,1,46114,92227
0,1,36708,73416
0,1,3772,7544
0,1,4633,9265
0,1,16509,33018
0,1,4659,9317
0,1,16278,32556
0,1,9260,18519
0,1,14030,28060
0,1,21553,43106
0,1,8213,16426
0,1,34534,69067
0,1,12418,24836
0,1,5111,10222
0,1,42592,85183
0,1,2223,4446
0,1,16737,33473
0,1,16300,32600
0,1,52432,104863
0,1,5520,11040
0,1,3574,7147
0,1,4535,9069
0,1,68391,136782
0,1,6937,13873
0,1,22994,45987
0,1,16224,32448
0,1,3208,6416
0,1,12031,24062
0,1,16552,33104
0,1,7895,15790
0,1,17730,35459
0,1,19193,38386
0,1,7420,14840
0,1,32060,64119
0,1,5730,11460
0,1,31438,62875
0,1,16778,33556
0,1,3690,7379
0,1,14530,29059
0,1,3650,7300
0,1,32255,64509
0,1,4301,8602
0,1,5763,11526
0,1,5004,10007
0,1,18333,36666
0,1,3491,6982
0,1,7358,14716
0,1,6529,13058
0,1,6514,13028
0,1,16661,33322
0,1,8267,16534
0,1,6290,12579
0,1,14598,29196
0,1,33332,66664
0,1,14876,29752
0,1,3737,7474
0,1,35219,70437
0,1,2933,5865
0,1,20720,41440
0,1,6071,12142
0,1,3548,7095
0,1,19841,39682
0,1,5662,11323
0,1,13013,26025
0,1,19525,39049
0,1,5708,11415
0,1,27811,55621
0,1,6621,13242
0,1,8794,17587
0,1,17398,34796
0,1,6308,12615
0,1,5492,10983
0,1,8031,16061
0,1,31779,63557
0,1,2985,5970
0,1,10393,20786
0,1,4775,9550
0,1,8047,16094
0,1,43445,86889
0,1,10122,20243
0,1,34766,69532
0,1,39905,79809
0,1,40149,80298
0,1,4618,9235
0,1,4893,9785
0,1,4770,9539
0,1,4779,9557
0,1,21361,42722
0,1,7069,14137
0,1,60003,120005
0,1,3352,6703
0,1,4496,8991
0,1,12171,24342
0,1,8383,16766
0,1,30417,60834
0,1,3785,7569
0,1,51224,102447
0,1,5643,11286
0,1,30441,60882
0,1,8306,16611
0,1,24704,49408
0,1,8888,17776
0,1,9452,18903
0,1,9159,18318
0,1,20191,40382
0,1,42320,84640
0,1,10816,21632
0,1,14658,29315
0,1,2222,4443
0,1,28136,56271
0,1,4217,8434
0,1,31978,63956
0,1,7636,15271
0,1,24027,48054
0,1,3046,6092
0,1,3082,6164
0,1,2947,5893
0,1,13846,27691
0,1,10765,21530
0,1,7409,14817
0,1,9088,18175
0,1,3766,7532
0,1,15469,30937
0,1,35039,70077
0,1,22023,44045
0,1,12811,25621
0,1,5969,11937
0,1,2050,4100
0,1,13507,27013
0,1,20545,41090
0,1,25173,50345
0,1,41993,83986
0,1,4881,9761
0,1,3525,7049
0,1,31944,63887
0,1,31406,62811
0,1,32189,64377
0,1,13349,26697
0,1,4239,8478
0,1,3699,7398
0,1,7260,14520
0,1,3510,7019
0,1,14142,28283
0,1,6182,12363
0,1,23990,47979
0,1,9893,19786
0,1,5087,10173
0,1,6096,12192
0,1,12006,24012
0,1,36576,73152
0,1,54779,109558
0,1,18530,37060
0,1,35501,71002
0,1,2669,5338
0,1,23774,47548
0,1,3820,7640
0,1,5424,10847
0,1,8691,17382
0,1,20273,40546
0,1,1464,2928
0,1,33230,66459
0,1,18083,36165
0,1,61540,123079
0,1,3968,7936
0,1,19611,39221
0,1,33677,67353
0,1,18564,37128
0,1,18224,36448
0,1,4224,8447
0,1,1939,3877
0,1,63447,126894
0,1,4919,9838
0,1,17537,35073
0,1,3423,6845
0,1,16341,32682
0,1,31163,62325
0,1,23898,47796
0,1,1801,3602
0,1,11151,22301
0,1,3154,6307
0,1,32930,65859
0,1,39716,79432
0,1,9796,19592
0,1,19405,38810
0,1,4487,8973
0,1,15935,31870
0,1,13255,26510
0,1,1543,3086
0,1,2453,4905
0,1,64464,128928
0,1,8196,16391
0,1,9611,19221
0,1,22556,45111
0,1,45140,90279
0,1,2174,4347
0,1,17856,35711
0,1,5682,11364
0,1,12997,25994
0,1,5998,11996
0,1,13485,26969
0,1,42137,84273
0,1,4472,8943
0,1,10484,20967
0,1,5532,11064
0,1,11850,23700
0,1,4760,9520
0,1,21173,42346
0,1,12343,24686
0,1,3612,7223
0,1,6158,12315
0,1,2992,5984
0,1,29509,59017
0,1,5209,10418
0,1,25027,50054
0,1,7167,14333
0,1,17519,35038
0,1,9919,19837
0,1,6291,12581
0,1,58408,116816
0,1,11882,23764
0,1,8892,17784
0,1,29123,58246
0,1,59306,118611
0,1,12136,24271
0,1,17558,35116
0,1,10412,20823
0,1,58520,117040
0,1,2563,5125
0,1,31962,63923
0,1,8445,16889
0,1,18974,37948
0,1,5393,10786
0,1,11983,23965
0,1,10676,21351
0,1,2692,5384
0,1,6265,12529
0,1,13319,26637
0,1,21668,43336
0,1,7219,14438
0,1,17026,34051
0,1,11434,22867
0,1,10323,20646
0,1,7027,14054
0,1,30835,61670
0,1,2653,5306
0,1,44536,89072
0,1,3041,6081
0,1,34303,68606
0,1,4509,9017
0,1,16424,32848
0,1,7370,14740
0,1,5243,10485
0,1,3006,6012
0,1,16703,33406
0,1,3791,7581
0,1,13826,27651
0,1,21610,43219
0,1,23970,47940
0,1,4804,9607
0,1,45854,91708
0,1,15784,31567
0,1,27944,55888
0,1,28451,56902
0,1,10344,20688
0,1,4695,9389
0,1,31681,63361
0,1,7190,14379
0,1,9387,18774
0,1,1697,3394
0,1,7398,14796
0,1,62546,125092
0,1,15512,31023
0,1,20878,41756
0,1,2890,5779
0,1,2878,5755
0,1,179286,358572
0,1,2764,5528
0,1,3323,6645
0,1,7649,15298
0,1,6997,13993
0,1,7749,15498
0,1,12950,25899
0,1,2986,5971
0,1,5200,10400
0,1,1802,3604
0,1,21716,43431
0,1,10133,20265
0,1,2614,5228
0,1,30536,61072
0,1,5161,10321
0,1,6839,13677
0,1,3099,6198
0,1,4512,9024
0,1,4422,8843
0,1,20347,40694
0,1,6042,12084
0,1,8161,16322
0,1,16429,32858
0,1,33223,66446
0,1,7911,15822
0,1,3737,7473
0,1,12491,24981
0,1,22576,45152
0,1,28651,57302
0,1,1699,3398
0,1,28303,56606
