0,1,15736,15736
0,1,12479,12479
0,1,9342,9342
0,1,2663,2663
0,1,98683,98683
0,1,3527,3527
0,1,24179,24179
0,1,48471,48471
0,1,17204,17204
0,1,3781,3781
0,1,5092,5092
0,1,4553,4553
0,1,44011,44011
0,1,48048,48048
0,1,60354,60354
0,1,18568,18568
0,1,9009,9009
0,1,21410,21410
0,1,57800,57800
0,1,10197,10197
0,1,20560,20560
0,1,75962,75962
0,1,2992,2992
0,1,26610,26610
0,1,32055,32055
0,1,6870,6870
0,1,32806,32806
0,1,4749,4749
0,1,53678,53678
0,1,13374,13374
0,1,14839,14839
0,1,5440,5440
0,1,58323,58323
0,1,106744,106744
0,1,63093,63093
0,1,35693,35693
0,1,20790,20790
0,1,5898,5898
0,1,14137,14137
0,1,3653,3653
0,1,10548,10548
0,1,101058,101058
0,1,29127,29127
0,1,58451,58451
0,1,66671,66671
0,1,16966,16966
0,1,14558,14558
0,1,3222,3222
0,1,32024,32024
0,1,47202,47202
0,1,16903,16903
0,1,6934,6934
0,1,78005,78005
0,1,27859,27859
0,1,46618,46618
0,1,4396,4396
0,1,3764,3764
0,1,32839,32839
0,1,15555,15555
0,1,2586,2586
0,1,14424,14424
0,1,18383,18383
0,1,2586,2586
0,1,29572,29572
0,1,8361,8361
0,1,11305,11305
0,1,51424,51424
0,1,12686,12686
0,1,7574,7574
0,1,32937,32937
0,1,5138,5138
0,1,5831,5831
0,1,79969,79969
0,1,32242,32242
0,1,24761,24761
0,1,63861,63861
0,1,66244,66244
0,1,44754,44754
0,1,18575,18575
0,1,3553,3553
0,1,15439,15439
0,1,41879,41879
0,1,9017,9017
0,1,4215,4215
0,1,5658,5658
1,0,12636,12635
0,1,12430,12430
0,1,3522,3522
0,1,53602,53602
0,1,18072,18072
0,1,13372,13372
0,1,102464,102464
0,1,15351,15351
0,1,62433,62433
0,1,2791,2791
0,1,6348,6348
0,1,10133,10133
0,1,24090,24090
0,1,39355,39355
0,1,3165,3165
0,1,7696,7696
1,0,27947,27946
0,1,34395,34395
0,1,52426,52426
0,1,45985,45985
0,1,15451,15451
0,1,2851,2851
0,1,18604,18604
0,1,6355,6355
0,1,100125,100125
0,1,11348,11348
0,1,21732,21732
0,1,74253,74253
0,1,20755,20755
0,1,18218,18218
0,1,3628,3628
0,1,16161,16161
0,1,4733,4733
0,1,31455,31455
0,1,1795,1795
0,1,112709,112709
0,1,19110,19110
0,1,131802,131802
0,1,1966,1966
0,1,87194,87194
0,1,21365,21365
0,1,3170,3170
0,1,6354,6354
0,1,6331,6331
0,1,37955,37955
0,1,20790,20790
0,1,17503,17503
0,1,2738,2738
0,1,6975,6975
0,1,4088,4088
0,1,33439,33439
0,1,45132,45132
0,1,6970,6970
0,1,129183,129183
0,1,13543,13543
0,1,5510,5510
0,1,14287,14287
0,1,19049,19049
0,1,41284,41284
0,1,46684,46684
0,1,2718,2718
0,1,60652,60652
0,1,8444,8444
0,1,8209,8209
0,1,11898,11898
0,1,4527,4527
0,1,65114,65114
0,1,35176,35176
0,1,6249,6249
0,1,15287,15287
0,1,9951,9951
0,1,7541,7541
1,0,12396,12395
0,1,3554,3554
0,1,31377,31377
0,1,5222,5222
0,1,7657,7657
0,1,7739,7739
0,1,98344,98344
0,1,11119,11119
0,1,32145,32145
0,1,57488,57488
0,1,5553,5553
0,1,20951,20951
0,1,30215,30215
0,1,38433,38433
0,1,26020,26020
0,1,13430,13430
0,1,71427,71427
0,1,13503,13503
0,1,18241,18241
0,1,12736,12736
0,1,25047,25047
0,1,14117,14117
0,1,6129,6129
0,1,54338,54338
0,1,25822,25822
0,1,110259,110259
0,1,11319,11319
0,1,3636,3636
0,1,6161,6161
0,1,3478,3478
0,1,8922,8922
0,1,7635,7635
0,1,6439,6439
0,1,11368,11368
0,1,35018,35018
0,1,14504,14504
0,1,7310,7310
0,1,14706,14706
0,1,6329,6329
0,1,41313,41313
0,1,44437,44437
0,1,11177,11177
0,1,20572,20572
1,0,148643,148642
0,1,11540,11540
0,1,44819,44819
0,1,25652,25652
0,1,23896,23896
0,1,17680,17680
0,1,51725,51725
0,1,7121,7121
0,1,30194,30194
0,1,57872,57872
0,1,34913,34913
0,1,68939,68939
0,1,21090,21090
0,1,104074,104074
0,1,43186,43186
0,1,21137,21137
0,1,3750,3750
0,1,3873,3873
0,1,38746,38746
0,1,14984,14984
0,1,92073,92073
0,1,10193,10193
0,1,107133,107133
0,1,25985,25985
0,1,13932,13932
0,1,29913,29913
1,0,43522,43521
0,1,23383,23383
0,1,31335,31335
0,1,60025,60025
0,1,97687,97687
0,1,9191,9191
0,1,44194,44194
0,1,45840,45840
0,1,2574,2574
0,1,8433,8433
0,1,86303,86303
0,1,13127,13127
0,1,10515,10515
1,0,37752,37751
0,1,19090,19090
0,1,13890,13890
0,1,67235,67235
0,1,19783,19783
0,1,17081,17081
0,1,46579,46579
0,1,95545,95545
1,0,50234,50233
0,1,46452,46452
0,1,8632,8632
0,1,3251,3251
0,1,4925,4925
0,1,8894,8894
0,1,3324,3324
0,1,97829,97829
0,1,55187,55187
0,1,26213,26213
0,1,14804,14804
0,1,5809,5809
0,1,3836,3836
0,1,20433,20433
0,1,16053,16053
0,1,11375,11375
0,1,6822,6822
0,1,189453,189453
0,1,91821,91821
0,1,32639,32639
0,1,18019,18019
0,1,13159,13159
0,1,99489,99489
0,1,19332,19332
0,1,1262,1262
0,1,2430,2430
0,1,11926,11926
0,1,20332,20332
0,1,44954,44954
0,1,5273,5273
0,1,36564,36564
0,1,62728,62728
0,1,10550,10550
0,1,54384,54384
0,1,15389,15389
0,1,75790,75790
